accNumber,N_Mvt,Journal,Date,Piece_Number,S,Reference,Debit,Credit,Total
4714100006,4842,BLU05,2021-03-11 00:00:00,1148,B,Lorang Denis,"2 549,73","2 549,73",
4714100006,4806,SAL,2021-03-31 00:00:00,103,B,03/2021,NaN,"1 062,39","-1 062,39"
4714100006,4807,SAL,2021-03-31 00:00:00,104,B,03/2021,NaN,"2 867,10","-3 929,49"
4714100006,4890,BLU05,2021-04-12 00:00:00,1162,B,Lorang Denis,"2 867,10",NaN,"-1 062,39"
4714100006,4891,BLU05,2021-04-14 00:00:00,1163,B,PRIME,"1 062,39","1 062,39",
4714100006,4852,SAL,2021-04-30 00:00:00,105,B,04/2021,NaN,"2 775,40","-2 775,40"
4714100006,4944,BLU05,2021-05-05 00:00:00,1174,B,Lorang Denis,"2 775,40","2 775,40",
4714100006,4909,SAL,2021-05-31 00:00:00,106,B,05/2021,NaN,"2 652,62","-2 652,62"
4714100006,4997,BLU05,2021-06-09 00:00:00,1190,B,Lorang Denis,"2 652,62","2 652,62",
4714100006,4970,SAL,2021-06-30 00:00:00,107,B,06/2021,NaN,"2 775,40","-2 775,40"
4714100006,,,,,,Solde compte créditeur,"17 444,73","20 220,13","-2 775,40"
4714100008,5015,AN,2021-01-01 00:00:00,40,S,12/2020,NaN,"3 138,41","-3 138,41"
4714100008,4721,BLU05,2021-01-08 00:00:00,1114,B,esic Samir,"3 138,41","3 138,41",
4714100008,4689,SAL,2021-01-31 00:00:00,102,B,01/2021,NaN,"2 906,63","-2 906,63"
4714100008,4791,BLU05,2021-02-11 00:00:00,1132,B,esic Samir,"2 906,63","2 906,63",
4714100008,4764,OD,2021-02-28 00:00:00,273,B,esic Samir,NaN,"2 783,88","-2 783,88"
4714100008,4842,BLU05,2021-03-11 00:00:00,1148,B,esic Samir,"2 783,88","2 783,88",
4714100008,4806,SAL,2021-03-31 00:00:00,103,B,esic Samir,NaN,"857,48","-857,48"
4714100008,4891,BLU05,2021-04-14 00:00:00,1163,B,PRIME,"857,48","857,48",
4714100008,,,,,,Compte soldé,"9 686,40","9 686,40",NaN
4714100016,5015,AN,2021-01-01 00:00:00,40,S,12/2020,NaN,"230,58","-230,58"
4714100016,4721,BLU05,2021-01-08 00:00:00,1114,B,Pinto ép. Pedrosa Gravelina,"230,58","230,58",
4714100016,4689,SAL,2021-01-31 00:00:00,102,B,01/2021,NaN,"241,51","-241,51"
4714100016,4791,BLU05,2021-02-11 00:00:00,1132,B,Pinto ép. Pedrosa Gravelina,"241,51","241,51",
4714100016,4764,OD,2021-02-28 00:00:00,273,B,Pinto ép. Pedrosa Gravelina,NaN,"218,47","-218,47"
4714100016,4842,BLU05,2021-03-11 00:00:00,1148,B,Pinto ép. Pedrosa Gravelina,"218,47","218,47",
4714100016,4807,SAL,2021-03-31 00:00:00,104,B,03/2021,NaN,"228,59","-228,59"
4714100016,4890,BLU05,2021-04-12 00:00:00,1162,B,Pinto ép. Pedrosa Gravelina,"228,59","228,59",
4714100016,4852,SAL,2021-04-30 00:00:00,105,B,04/2021,NaN,"239,96","-239,96"
4714100016,4944,BLU05,2021-05-05 00:00:00,1174,B,Pinto ép. Pedrosa Gravelina,"239,96","239,96",
4714100016,4909,SAL,2021-05-31 00:00:00,106,B,05/2021,NaN,"217,03","-217,03"
4714100016,4997,BLU05,2021-06-09 00:00:00,1190,B,Pinto ép. Pedrosa Gravelina,"217,03","217,03",
4714100016,4970,SAL,2021-06-30 00:00:00,107,B,06/2021,NaN,"215,60","-215,60"
4714100016,,,,,,Solde compte créditeur,"1 376,14","1 591,74","-215,60"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(SAL) Neisius Sandra,NaN,"3 503,89","-3 503,89"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(BLU05) Neisius Sandra,"2 900,00",NaN,"-603,89"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(SAL) Neisius Sandra,NaN,"3 503,89","-4 107,78"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(BLU05) Neisius Sandra,"2 900,00",NaN,"-1 207,78"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(SAL) Neisius Sandra,NaN,"3 503,89","-4 711,67"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(BLU05) Neisius Sandra,"2 900,00",NaN,"-1 811,67"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(SAL) Neisius Sandra,NaN,"3 503,89","-5 315,56"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(BLU05) Neisius Sandra,"2 900,00",NaN,"-2 415,56"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(OD) Neisius Sandra,NaN,"3 503,89","-5 919,45"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(BLU05) NEISIUS SANDRA,"2 900,00",NaN,"-3 019,45"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(SAL) Neisius Sandra,NaN,"2 840,34","-5 859,79"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(BLU05) Neisius Sandra,"809,34",NaN,"-5 050,45"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(BLU05) Neisius Sandra,"2 000,00",NaN,"-3 050,45"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(SAL) Neisius Sandra,NaN,"2 871,09","-5 921,54"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(BLU05) Neisius Sandra,"2 871,71",NaN,"-3 049,83"
4714100037,5015,AN,2021-01-01 00:00:00,40,S,(OD) Neisius Sandra,"3 049,83","3 049,83",
4714100037,5015,AN,2021-01-01 00:00:00,40,S,12/2020,NaN,"2 975,13","-2 975,13"
4714100037,4721,BLU05,2021-01-08 00:00:00,1114,B,eisius Sandra,"2 975,13","2 975,13",
4714100037,4689,SAL,2021-01-31 00:00:00,102,B,01/2021,NaN,"2 981,35","-2 981,35"
4714100037,4799,BLU05,2021-02-22 00:00:00,1140,B,eisius Sandra,"2 981,35","2 981,35",
4714100037,4764,OD,2021-02-28 00:00:00,273,B,eisius Sandra,NaN,"2 981,07","-2 981,07"
4714100037,4807,SAL,2021-03-31 00:00:00,104,B,03/2021,NaN,"2 950,88","-5 931,95"
4714100037,4890,BLU05,2021-04-12 00:00:00,1162,B,eisius Sandra,"2 950,88",NaN,"-2 981,07"
4714100037,4890,BLU05,2021-04-12 00:00:00,1162,B,eisius Sandra,"2 981,07","2 981,07",
4714100037,4852,SAL,2021-04-30 00:00:00,105,B,04/2021,NaN,"2 981,62","-2 981,62"
4714100037,4944,BLU05,2021-05-05 00:00:00,1174,B,eisius Sandra,"2 981,62","2 981,62",
4714100037,4909,SAL,2021-05-31 00:00:00,106,B,05/2021,NaN,"2 981,34","-2 981,34"
4714100037,4997,BLU05,2021-06-09 00:00:00,1190,B,eisius Sandra,"2 981,34","2 981,34",
4714100037,4970,SAL,2021-06-30 00:00:00,107,B,06/2021,NaN,"2 981,62","-2 981,62"
4714100037,,,,,,Solde compte créditeur,"41 082,27","44 063,89","-2 981,62"
4714100038,5015,AN,2021-01-01 00:00:00,40,S,12/2020,NaN,"3 727,57","-3 727,57"
4714100038,4721,BLU05,2021-01-08 00:00:00,1114,B,eisius Patricia,"3 727,57","3 727,57",
4714100038,4689,SAL,2021-01-31 00:00:00,102,B,01/2021,NaN,"3 730,74","-3 730,74"
4714100038,4799,BLU05,2021-02-22 00:00:00,1140,B,eisius Patricia,"3 730,74","3 730,74",
4714100038,4764,OD,2021-02-28 00:00:00,273,B,eisius Patricia,NaN,"3 730,74","-3 730,74"
4714100038,4807,SAL,2021-03-31 00:00:00,104,B,03/2021,NaN,"3 699,74","-7 430,48"
4714100038,4890,BLU05,2021-04-12 00:00:00,1162,B,eisius Patricia,"3 699,74",NaN,"-3 730,74"
4714100038,4890,BLU05,2021-04-12 00:00:00,1162,B,eisius Patricia,"3 730,74","3 730,74",
4714100038,4852,SAL,2021-04-30 00:00:00,105,B,04/2021,NaN,"3 730,74","-3 730,74"
4714100038,4944,BLU05,2021-05-05 00:00:00,1174,B,eisius Patricia,"3 730,74","3 730,74",
4714100038,4909,SAL,2021-05-31 00:00:00,106,B,05/2021,NaN,"3 730,74","-3 730,74"
4714100038,4997,BLU05,2021-06-09 00:00:00,1190,B,eisius Patricia,"3 730,74","3 730,74",
4714100038,4970,SAL,2021-06-30 00:00:00,107,B,06/2021,NaN,"3 730,74","-3 730,74"
4714100038,,,,,,Solde compte créditeur,"22 350,27","26 081,01","-3 730,74"
4714100045,5015,AN,2021-01-01 00:00:00,40,S,12/2020,NaN,"3 100,00","-3 100,00"
4714100045,4721,BLU05,2021-01-08 00:00:00,1114,B,Tafa Fatjon,"3 100,00","3 100,00",
4714100045,4689,SAL,2021-01-31 00:00:00,102,B,01/2021,NaN,"3 103,29","-3 103,29"
4714100045,4799,BLU05,2021-02-22 00:00:00,1140,B,02/2021,"3 103,29","3 103,29",
4714100045,4764,OD,2021-02-28 00:00:00,273,B,Tafa Fatjon,NaN,"3 103,30","-3 103,30"
4714100045,4807,SAL,2021-03-31 00:00:00,104,B,03/2021,NaN,"3 072,29","-6 175,59"
4714100045,4890,BLU05,2021-04-12 00:00:00,1162,B,Tafa Fatjon,"3 072,29",NaN,"-3 103,30"
4714100045,4890,BLU05,2021-04-12 00:00:00,1162,B,Tafa Fatjon,"3 103,30","3 103,30",
4714100045,4852,SAL,2021-04-30 00:00:00,105,B,04/2021,NaN,"3 103,29","-3 103,29"
4714100045,4944,BLU05,2021-05-05 00:00:00,1174,B,Tafa Fatjon,"3 103,29","3 103,29",
4714100045,4909,SAL,2021-05-31 00:00:00,106,B,05/2021,NaN,"3 103,30","-3 103,30"
4714100045,4997,BLU05,2021-06-09 00:00:00,1190,B,Tafa Fatjon,"3 103,30","3 103,30",
4714100045,4970,SAL,2021-06-30 00:00:00,107,B,06/2021,NaN,"3 103,29","-3 103,29"
4714100045,,,,,,Solde compte créditeur,"18 585,47","21 688,76","-3 103,29"
4714100053,5015,AN,2021-01-01 00:00:00,40,S,REOUVERTURE AU 01.01.2021,NaN,"1 899,95","-1 899,95"
4714100053,4721,BLU05,2021-01-08 00:00:00,1114,B,FIDUCIA SAMUELE,"1 899,95","1 899,95",
4714100053,4689,SAL,2021-01-31 00:00:00,102,B,01/2021,NaN,"1 782,07","-1 782,07"
4714100053,4791,BLU05,2021-02-11 00:00:00,1132,B,FIDUCIA SAMUELE,"1 782,07","1 782,07",
4714100053,4763,OD,2021-02-28 00:00:00,272,B,FIDUCIA SAMUELE,NaN,"75,20","-75,20"
4714100053,4764,OD,2021-02-28 00:00:00,273,B,FIDUCIA SAMUELE,"75,20","75,20",
4714100053,4764,OD,2021-02-28 00:00:00,273,B,FIDUCIA SAMUELE,NaN,"1 972,13","-1 972,13"
4714100053,4842,BLU05,2021-03-11 00:00:00,1148,B,FIDUCIA SAMUELE,"1 972,13","1 972,13",
4714100053,4807,SAL,2021-03-31 00:00:00,104,B,03/2021,NaN,"1 700,77","-1 700,77"
4714100053,4890,BLU05,2021-04-12 00:00:00,1162,B,FIDUCIA SAMUELE,"1 700,77","1 700,77",
4714100053,,,,,,Compte soldé,"7 430,12","7 430,12",NaN
4714100054,4852,SAL,2021-04-30 00:00:00,105,B,04/2021,NaN,"2 296,13","-2 296,13"
4714100054,4944,BLU05,2021-05-05 00:00:00,1174,B,CARTITA Rossi Ioan,"2 296,13","2 296,13",
4714100054,4909,SAL,2021-05-31 00:00:00,106,B,05/2021,NaN,"2 227,47","-2 227,47"
4714100054,4997,BLU05,2021-06-09 00:00:00,1190,B,Cartita Rossi Ioan,"2 227,47","2 227,47",
4714100054,4970,SAL,2021-06-30 00:00:00,107,B,06/2021,NaN,"2 296,13","-2 296,13"
4714100054,,,,,,Solde compte créditeur,"4 523,60","6 819,73","-2 296,13"
4714100080,4689,SAL,2021-01-31 00:00:00,102,B,01/2021,NaN,"1 663,73","-1 663,73"
4714100080,4791,BLU05,2021-02-11 00:00:00,1132,B,KRIES PATRICK,"1 663,73","1 663,73",
4714100080,4763,OD,2021-02-28 00:00:00,272,B,KRIES PATRICK,NaN,"151,87","-151,87"
4714100080,4764,OD,2021-02-28 00:00:00,273,B,KRIES PATRICK,"151,87","151,87",
4714100080,4764,OD,2021-02-28 00:00:00,273,B,KRIES PATRICK,NaN,"2 271,06","-2 271,06"
4714100080,4842,BLU05,2021-03-11 00:00:00,1148,B,KRIES PATRICK,"2 271,06","2 271,06",
4714100080,4807,SAL,2021-03-31 00:00:00,104,B,03/2021,NaN,"2 059,51","-2 059,51"
4714100080,4890,BLU05,2021-04-12 00:00:00,1162,B,KRIES PATRICK,"2 059,51","2 059,51",
4714100080,4852,SAL,2021-04-30 00:00:00,105,B,04/2021,NaN,"2 063,51","-2 063,51"
4714100080,4944,BLU05,2021-05-05 00:00:00,1174,B,KRIES PATRICK,"2 063,51","2 063,51",
4714100080,4909,SAL,2021-05-31 00:00:00,106,B,05/2021,NaN,"2 063,51","-2 063,51"
4714100080,4997,BLU05,2021-06-09 00:00:00,1190,B,Kries Patrick,"2 063,51","2 063,51",
4714100080,4970,SAL,2021-06-30 00:00:00,107,B,06/2021,NaN,"2 063,51","-2 063,51"
4714100080,,,,,,Solde compte créditeur,"10 273,19","12 336,70","-2 063,51"
5131010000,5015,AN,2021-01-01 00:00:00,40,S,REOUVERTURE AU 01.01.2021,"1 494,67",NaN,"1 494,67"
5131010000,4715,BLU43,2021-01-31 00:00:00,95,B,BCEE LU43 0019 3455 6154 5000,"4 534,10",NaN,"6 028,77"
5131010000,4715,BLU43,2021-01-31 00:00:00,95,B,BCEE LU43 0019 3455 6154 5000,NaN,"5 976,50","52,27"
5131010000,4784,BLU43,2021-02-28 00:00:00,96,B,BCEE LU43 0019 3455 6154 5000,NaN,"62,50","-10,23"
5131010000,4836,BLU43,2021-03-31 00:00:00,97,B,BCEE LU43 0019 3455 6154 5000,"2 960,10",NaN,"2 949,87"
5131010000,4836,BLU43,2021-03-31 00:00:00,97,B,BCEE LU43 0019 3455 6154 5000,NaN,"2 912,53","37,34"
5131010000,4885,BLU43,2021-04-30 00:00:00,98,B,BCEE LU43 0019 3455 6154 5000,"55,41",NaN,"92,75"
5131010000,4885,BLU43,2021-04-30 00:00:00,98,B,BCEE LU43 0019 3455 6154 5000,NaN,"12,50","80,25"
5131010000,4941,BLU43,2021-05-31 00:00:00,99,B,BCEE LU43 0019 3455 6154 5000,"7 852,46",NaN,"7 932,71"
5131010000,4941,BLU43,2021-05-31 00:00:00,99,B,BCEE LU43 0019 3455 6154 5000,NaN,"3 512,50","4 420,21"
5131010000,5014,BLU43,2021-06-30 00:00:00,100,B,BCEE LU43 0019 3455 6154 5000,"5 500,00",NaN,"9 920,21"
5131010000,5014,BLU43,2021-06-30 00:00:00,100,B,BCEE LU43 0019 3455 6154 5000,NaN,"9 882,50","37,71"
5131010000,,,,,,Solde compte débiteur,"22 396,74","22 359,03","37,71"
5131020000,5015,AN,2021-01-01 00:00:00,40,S,REOUVERTURE AU 01.01.2021,"20 185,62",NaN,"20 185,62"
5131020000,4719,BLU05,2021-01-04 00:00:00,1112,B,BGLL LU05 0030 4042 6604 0000,NaN,"21,10","20 164,52"
5131020000,4720,BLU05,2021-01-05 00:00:00,1113,B,BGLL LU05 0030 4042 6604 0000,"1 600,00",NaN,"21 764,52"
5131020000,4720,BLU05,2021-01-05 00:00:00,1113,B,BGLL LU05 0030 4042 6604 0000,NaN,"605,49","21 159,03"
5131020000,4721,BLU05,2021-01-08 00:00:00,1114,B,BGLL LU05 0030 4042 6604 0000,NaN,"17 960,86","3 198,17"
5131020000,4722,BLU05,2021-01-11 00:00:00,1115,B,BGLL LU05 0030 4042 6604 0000,NaN,"962,32","2 235,85"
5131020000,4723,BLU05,2021-01-12 00:00:00,1116,B,BGLL LU05 0030 4042 6604 0000,"1 205,00",NaN,"3 440,85"
5131020000,4723,BLU05,2021-01-12 00:00:00,1116,B,BGLL LU05 0030 4042 6604 0000,NaN,"319,00","3 121,85"
5131020000,4724,BLU05,2021-01-13 00:00:00,1117,B,BGLL LU05 0030 4042 6604 0000,NaN,"391,15","2 730,70"
5131020000,4725,BLU05,2021-01-18 00:00:00,1118,B,BGLL LU05 0030 4042 6604 0000,NaN,"225,22","2 505,48"
5131020000,4726,BLU05,2021-01-20 00:00:00,1119,B,BGLL LU05 0030 4042 6604 0000,NaN,"350,20","2 155,28"
5131020000,4727,BLU05,2021-01-21 00:00:00,1120,B,BGLL LU05 0030 4042 6604 0000,"3 469,96",NaN,"5 625,24"
5131020000,4727,BLU05,2021-01-21 00:00:00,1120,B,BGLL LU05 0030 4042 6604 0000,NaN,"21,01","5 604,23"
5131020000,4728,BLU05,2021-01-22 00:00:00,1121,B,BGLL LU05 0030 4042 6604 0000,"27,63",NaN,"5 631,86"
5131020000,4728,BLU05,2021-01-22 00:00:00,1121,B,BGLL LU05 0030 4042 6604 0000,NaN,"4 665,33","966,53"
5131020000,4729,BLU05,2021-01-25 00:00:00,1122,B,BGLL LU05 0030 4042 6604 0000,"3 159,00",NaN,"4 125,53"
5131020000,4729,BLU05,2021-01-25 00:00:00,1122,B,BGLL LU05 0030 4042 6604 0000,NaN,"272,31","3 853,22"
5131020000,4730,BLU05,2021-01-27 00:00:00,1123,B,BGLL LU05 0030 4042 6604 0000,NaN,"399,43","3 453,79"
5131020000,4731,BLU05,2021-01-28 00:00:00,1124,B,BGLL LU05 0030 4042 6604 0000,"83,16",NaN,"3 536,95"
5131020000,4731,BLU05,2021-01-28 00:00:00,1124,B,BGLL LU05 0030 4042 6604 0000,NaN,"1 070,26","2 466,69"
5131020000,4732,BLU05,2021-01-31 00:00:00,1125,B,BGLL LU05 0030 4042 6604 0000,NaN,"138,54","2 328,15"
5131020000,4785,BLU05,2021-02-01 00:00:00,1126,B,BGLL LU05 0030 4042 6604 0000,NaN,"1 132,74","1 195,41"
5131020000,4786,BLU05,2021-02-02 00:00:00,1127,B,BGLL LU05 0030 4042 6604 0000,"100,00",NaN,"1 295,41"
5131020000,4787,BLU05,2021-02-04 00:00:00,1128,B,BGLL LU05 0030 4042 6604 0000,NaN,"428,17","867,24"
5131020000,4788,BLU05,2021-02-05 00:00:00,1129,B,BGLL LU05 0030 4042 6604 0000,"2 650,09",NaN,"3 517,33"
5131020000,4789,BLU05,2021-02-08 00:00:00,1130,B,BGLL LU05 0030 4042 6604 0000,"6 000,00",NaN,"9 517,33"
5131020000,4790,BLU05,2021-02-09 00:00:00,1131,B,BGLL LU05 0030 4042 6604 0000,NaN,"6 009,89","3 507,44"
5131020000,4792,BLU05,2021-02-10 00:00:00,1133,B,BGLL LU05 0030 4042 6604 0000,"8 090,00",NaN,"11 597,44"
5131020000,4791,BLU05,2021-02-11 00:00:00,1132,B,BGLL LU05 0030 4042 6604 0000,NaN,"9 249,65","2 347,79"
5131020000,4793,BLU05,2021-02-12 00:00:00,1134,B,BGLL LU05 0030 4042 6604 0000,"4 685,48",NaN,"7 033,27"
5131020000,4794,BLU05,2021-02-13 00:00:00,1135,B,BGLL LU05 0030 4042 6604 0000,NaN,"5 086,22","1 947,05"
5131020000,4795,BLU05,2021-02-16 00:00:00,1136,B,BGLL LU05 0030 4042 6604 0000,NaN,"1 046,06","900,99"
5131020000,4796,BLU05,2021-02-17 00:00:00,1137,B,BGLL LU05 0030 4042 6604 0000,"994,50",NaN,"1 895,49"
5131020000,4797,BLU05,2021-02-18 00:00:00,1138,B,BGLL LU05 0030 4042 6604 0000,NaN,"21,01","1 874,48"
5131020000,4798,BLU05,2021-02-19 00:00:00,1139,B,BGLL LU05 0030 4042 6604 0000,"19 374,98",NaN,"21 249,46"
5131020000,4798,BLU05,2021-02-19 00:00:00,1139,B,BGLL LU05 0030 4042 6604 0000,NaN,"149,47","21 099,99"
5131020000,4799,BLU05,2021-02-22 00:00:00,1140,B,BGLL LU05 0030 4042 6604 0000,"1 000,00",NaN,"22 099,99"
5131020000,4799,BLU05,2021-02-22 00:00:00,1140,B,BGLL LU05 0030 4042 6604 0000,NaN,"19 636,00","2 463,99"
5131020000,4800,BLU05,2021-02-25 00:00:00,1141,B,BGLL LU05 0030 4042 6604 0000,NaN,"935,09","1 528,90"
5131020000,4801,BLU05,2021-02-28 00:00:00,1142,B,BGLL LU05 0030 4042 6604 0000,NaN,"20,00","1 508,90"
5131020000,4837,BLU05,2021-03-01 00:00:00,1143,B,BGLL LU05 0030 4042 6604 0000,NaN,"21,10","1 487,80"
5131020000,4838,BLU05,2021-03-03 00:00:00,1144,B,BGLL LU05 0030 4042 6604 0000,"729,28",NaN,"2 217,08"
5131020000,4838,BLU05,2021-03-03 00:00:00,1144,B,BGLL LU05 0030 4042 6604 0000,NaN,"0,18","2 216,90"
5131020000,4839,BLU05,2021-03-05 00:00:00,1145,B,BGLL LU05 0030 4042 6604 0000,"6 729,25",NaN,"8 946,15"
5131020000,4840,BLU05,2021-03-09 00:00:00,1146,B,BGLL LU05 0030 4042 6604 0000,"6 600,00",NaN,"15 546,15"
5131020000,4840,BLU05,2021-03-09 00:00:00,1146,B,BGLL LU05 0030 4042 6604 0000,NaN,"69,47","15 476,68"
5131020000,4841,BLU05,2021-03-10 00:00:00,1147,B,BGLL LU05 0030 4042 6604 0000,NaN,"6 163,08","9 313,60"
5131020000,4842,BLU05,2021-03-11 00:00:00,1148,B,BGLL LU05 0030 4042 6604 0000,"846,52",NaN,"10 160,12"
5131020000,4842,BLU05,2021-03-11 00:00:00,1148,B,BGLL LU05 0030 4042 6604 0000,NaN,"9 798,37","361,75"
5131020000,4843,BLU05,2021-03-12 00:00:00,1149,B,BGLL LU05 0030 4042 6604 0000,"3 699,72",NaN,"4 061,47"
5131020000,4844,BLU05,2021-03-15 00:00:00,1150,B,BGLL LU05 0030 4042 6604 0000,NaN,"3 034,71","1 026,76"
5131020000,4845,BLU05,2021-03-18 00:00:00,1151,B,BGLL LU05 0030 4042 6604 0000,NaN,"21,19","1 005,57"
5131020000,4846,BLU05,2021-03-19 00:00:00,1152,B,BGLL LU05 0030 4042 6604 0000,NaN,"128,70","876,87"
5131020000,4847,BLU05,2021-03-24 00:00:00,1153,B,BGLL LU05 0030 4042 6604 0000,NaN,"604,19","272,68"
5131020000,4848,BLU05,2021-03-26 00:00:00,1154,B,BGLL LU05 0030 4042 6604 0000,"655,53",NaN,"928,21"
5131020000,4849,BLU05,2021-03-29 00:00:00,1155,B,BGLL LU05 0030 4042 6604 0000,NaN,"935,09","-6,88"
5131020000,4850,BLU05,2021-03-30 00:00:00,1156,B,BGLL LU05 0030 4042 6604 0000,"3 434,04",NaN,"3 427,16"
5131020000,4851,BLU05,2021-03-31 00:00:00,1157,B,BGLL LU05 0030 4042 6604 0000,NaN,"1 140,24","2 286,92"
5131020000,4886,BLU05,2021-04-01 00:00:00,1158,B,BGLL LU05 0030 4042 6604 0000,"2 794,76",NaN,"5 081,68"
5131020000,4886,BLU05,2021-04-01 00:00:00,1158,B,BGLL LU05 0030 4042 6604 0000,NaN,"1 123,44","3 958,24"
5131020000,4887,BLU05,2021-04-06 00:00:00,1159,B,BGLL LU05 0030 4042 6604 0000,"1 738,08",NaN,"5 696,32"
5131020000,4887,BLU05,2021-04-06 00:00:00,1159,B,BGLL LU05 0030 4042 6604 0000,NaN,"188,43","5 507,89"
5131020000,4888,BLU05,2021-04-07 00:00:00,1160,B,BGLL LU05 0030 4042 6604 0000,NaN,"3 557,31","1 950,58"
5131020000,4889,BLU05,2021-04-09 00:00:00,1161,B,BGLL LU05 0030 4042 6604 0000,"86 814,32",NaN,"88 764,90"
5131020000,4889,BLU05,2021-04-09 00:00:00,1161,B,BGLL LU05 0030 4042 6604 0000,NaN,"321,21","88 443,69"
5131020000,4890,BLU05,2021-04-12 00:00:00,1162,B,BGLL LU05 0030 4042 6604 0000,"535,45",NaN,"88 979,14"
5131020000,4890,BLU05,2021-04-12 00:00:00,1162,B,BGLL LU05 0030 4042 6604 0000,NaN,"54 004,61","34 974,53"
5131020000,4891,BLU05,2021-04-14 00:00:00,1163,B,BGLL LU05 0030 4042 6604 0000,"1 771,51",NaN,"36 746,04"
5131020000,4891,BLU05,2021-04-14 00:00:00,1163,B,BGLL LU05 0030 4042 6604 0000,NaN,"4 270,92","32 475,12"
5131020000,4892,BLU05,2021-04-16 00:00:00,1164,B,BGLL LU05 0030 4042 6604 0000,NaN,"123,54","32 351,58"
5131020000,4893,BLU05,2021-04-20 00:00:00,1165,B,BGLL LU05 0030 4042 6604 0000,"2 569,52",NaN,"34 921,10"
5131020000,4893,BLU05,2021-04-20 00:00:00,1165,B,BGLL LU05 0030 4042 6604 0000,NaN,"1 420,86","33 500,24"
5131020000,4894,BLU05,2021-04-21 00:00:00,1166,B,BGLL LU05 0030 4042 6604 0000,NaN,"9 828,79","23 671,45"
5131020000,4895,BLU05,2021-04-23 00:00:00,1167,B,BGLL LU05 0030 4042 6604 0000,"481,16",NaN,"24 152,61"
5131020000,4895,BLU05,2021-04-23 00:00:00,1167,B,BGLL LU05 0030 4042 6604 0000,NaN,"150,63","24 001,98"
5131020000,4896,BLU05,2021-04-26 00:00:00,1168,B,BGLL LU05 0030 4042 6604 0000,"3 207,00",NaN,"27 208,98"
5131020000,4896,BLU05,2021-04-26 00:00:00,1168,B,BGLL LU05 0030 4042 6604 0000,NaN,"694,03","26 514,95"
5131020000,4897,BLU05,2021-04-27 00:00:00,1169,B,BGLL LU05 0030 4042 6604 0000,NaN,"3 602,81","22 912,14"
5131020000,4898,BLU05,2021-04-29 00:00:00,1170,B,BGLL LU05 0030 4042 6604 0000,NaN,"1 063,79","21 848,35"
5131020000,4899,BLU05,2021-04-30 00:00:00,1171,B,BGLL LU05 0030 4042 6604 0000,NaN,"23,00","21 825,35"
5131020000,4942,BLU05,2021-05-03 00:00:00,1172,B,BGLL LU05 0030 4042 6604 0000,"15 827,18",NaN,"37 652,53"
5131020000,4942,BLU05,2021-05-03 00:00:00,1172,B,BGLL LU05 0030 4042 6604 0000,NaN,"532,42","37 120,11"
5131020000,4943,BLU05,2021-05-05 00:00:00,1173,B,BGLL LU05 0030 4042 6604 0000,NaN,"703,29","36 416,82"
5131020000,4944,BLU05,2021-05-05 00:00:00,1174,B,BGLL LU05 0030 4042 6604 0000,"559,85",NaN,"36 976,67"
5131020000,4944,BLU05,2021-05-05 00:00:00,1174,B,BGLL LU05 0030 4042 6604 0000,NaN,"18 760,52","18 216,15"
5131020000,4945,BLU05,2021-05-10 00:00:00,1175,B,BGLL LU05 0030 4042 6604 0000,"158,05",NaN,"18 374,20"
5131020000,4945,BLU05,2021-05-10 00:00:00,1175,B,BGLL LU05 0030 4042 6604 0000,NaN,"2 357,10","16 017,10"
5131020000,4946,BLU05,2021-05-11 00:00:00,1176,B,BGLL LU05 0030 4042 6604 0000,"4 538,54",NaN,"20 555,64"
5131020000,4947,BLU05,2021-05-12 00:00:00,1177,B,BGLL LU05 0030 4042 6604 0000,NaN,"5 741,18","14 814,46"
5131020000,4948,BLU05,2021-05-17 00:00:00,1178,B,BGLL LU05 0030 4042 6604 0000,NaN,"375,53","14 438,93"
5131020000,4949,BLU05,2021-05-18 00:00:00,1179,B,BGLL LU05 0030 4042 6604 0000,"3 936,54",NaN,"18 375,47"
5131020000,4949,BLU05,2021-05-18 00:00:00,1179,B,BGLL LU05 0030 4042 6604 0000,NaN,"973,40","17 402,07"
5131020000,4950,BLU05,2021-05-19 00:00:00,1180,B,BGLL LU05 0030 4042 6604 0000,NaN,"7 515,37","9 886,70"
5131020000,4952,BLU05,2021-05-21 00:00:00,1181,B,BGLL LU05 0030 4042 6604 0000,"1 577,33",NaN,"11 464,03"
